Key,Stop Name,Latitude,Longitude
4382,Bundgarden,18.5418547,73.8853875
4383,Guruprasad Bungalow,18.5372721,73.8814125
4384,Jehangir Hospital,18.5314615,73.8764422
4385,Alankar Talkies,18.5288392,73.8761695
4386,Income Tax Office,18.5257167,73.87662
4387,GPO,18.5233733,73.876135
4388,Sasoon Hospital,18.525535,73.8719567
4389,Pune Station,18.527195,73.87311
4390,Pune Station,18.5270633,73.8728359
4391,Ruby Hall,18.53315,73.8780844
4392,Guruprasad Bungalow,18.5369383,73.881105
4393,Bundgarden,18.5402563,73.8832538
4394,Yerawada,18.545295,73.8856583
4395,Neeta Park,18.54835,73.888925
4396,Netaji Highschool,18.5519517,73.88937
4397,Yerawada Post Office,18.5596533,73.891545
4398,Yerawada Jail,18.562865,73.8872617
4399,Yerawada Press,18.5638614,73.8854489
4400,Mental Hospital,18.5642281,73.883885
4401,Bungalow Number 116,18.5648383,73.880325
4402,Mental Corner,18.5651345,73.8779318
4403,Shantinagar,18.5672267,73.8792933
4404,Sathe Biscuit,18.5703233,73.8788417
4405,Vishrantwadi,18.5733433,73.8787583
4406,Dagadikhan,18.582515,73.8830717
4407,Bhairavnagar Dhanori Road,18.5847,73.8845583
4408,Gokulnagar Dhanori Road,18.5904351,73.8890253
4409,Gurudev Dattanagar,18.59208,73.89058
4410,Dadachi Padal,18.59339,73.94102
4411,Vadachivasti,18.59446,73.93707
4412,Indrayani Vihar,18.59557,73.933
4413,Shubham Mangal Karyalay,18.5959548,73.9312684
4414,Hotel Manali,18.59308,73.92093
4415,Kendriya Vidyalay Lohgaon,18.5928,73.91924
4416,509,18.574894,73.8994528
4417,Gaurdroom,18.5667517,73.895965
4418,Nagpur Chawl,18.5640671,73.8934456
4419,Yerawada Post Office,18.5595987,73.8917218
4420,Vikrikar Karyalay,18.55562,73.89053
4421,Neeta Park,18.54554,73.88808
4422,Yerawada,18.54501,73.8854
4423,Bundgarden,18.54185,73.88543
4424,Jehangir Hospital,18.53142,73.87643
4425,Alankar Talkies,18.5287637,73.8761188
4426,Kumbharwada,18.524697,73.858759
4427,Ma Na Pa,18.52315,73.85404
4428,Kumbharwada,18.52467,73.85877
4429,Gadital,18.5277,73.86367
4430,Sasoon Hospital,18.52563,73.87207
4431,Pune Station,18.52834,73.87437
4432,Ruby Hall,18.53318,73.87819
4433,Guruprasad Bungalow,18.53741,73.88131
4434,Bundgarden,18.54112,73.8838
4435,Yerawada,18.54517,73.88515
4436,Neeta Park,18.54575,73.88789
4437,White House,18.54805,73.88893
4438,Netaji Highschool,18.55208,73.88949
4439,Vikrikar Karyalay,18.55595,73.89044
4440,Yerawada Post Office,18.55996,73.89164
4441,Nagpur Chawl,18.56404,73.89351
4442,Gaurdroom,18.57034,73.89823
4443,509,18.57487,73.89947
4444,Burma Shell,18.57791,73.90306
4445,Kalwad,18.5853,73.90509
4446,Officers Mess,18.58984,73.91448
4447,Kendriya Vidyalay Lohgaon,18.59284,73.91938
4448,Hotel Manali,18.5931,73.92103
4449,Panyachi Taki Lohgaon,18.59342,73.92222
4450,Shubham Mangal Karyalay,18.59596,73.93127
4451,Indrayani Vihar,18.59535,73.93389
4452,Vadachivasti,18.5946,73.93659
4453,Dadachi Padal,18.59342,73.94106
4454,Lohgaon,18.5958277,73.9246481
4455,Panyachi Taki Lohgaon,18.5935933,73.9227033
4456,Nagpur Chawl,18.564017,73.8936218
4457,Yerawada Post Office,18.5597222,73.8916823
4458,Vikrikar Karyalay,18.5541649,73.8900909
4459,White House,18.5479349,73.8890587
4460,Neeta Park,18.547174,73.888976
4461,Yerawada,18.5450554,73.8855356
4462,Bundgarden,18.5418682,73.8853951
4463,Jehangir Hospital,18.5313585,73.8762827
4464,Alankar Talkies,18.5285583,73.8762617
4465,Income Tax Office,18.5259017,73.87658
4466,GPO,18.5234667,73.8758017
4467,Collector Kacheri,18.52442,73.8716567
4468,Gadital,18.5270656,73.8644943
4469,Kumbharwada,18.5246564,73.85874
4470,Gadital,18.5271387,73.8645285
4471,Ambedkar Bhavan,18.5250383,73.8714583
4472,Sasoon Hospital,18.5256551,73.8720727
4473,Pune Station,18.5281728,73.8747139
4474,Guruprasad Bungalow,18.53737,73.8812743
4475,Bundgarden,18.5411117,73.8837367
4476,Yerawada,18.545206,73.8853405
4477,Neeta Park,18.5457719,73.887975
4478,White House,18.548169,73.8889285
4479,Vikrikar Karyalay,18.5541884,73.8899655
4480,Yerawada Post Office,18.5594417,73.8915033
4481,Gaurdroom,18.5682875,73.8971033
4482,Officers Mess,18.5906811,73.9154583
4483,Talegaon Dhamdhere Bazar,18.667027,74.156785
4484,Godown Talegaon Dhamdhere,18.665761,74.15372
4485,ST Stand Grampanchayat Talegaon,18.66749,74.15012
4486,ITI Talegaon Dhamdhere,18.670997,74.14648
4487,Bhairobanagar,18.674984,74.144822
4488,Laxmi Mandir,18.681638,74.141913
4489,Shitej,18.686039,74.139304
4490,Talegaon Phata ST Stand,18.691963,74.135062
4491,Shikrapur Phata,18.69217,74.13216
4492,Jakatevasti,18.688382,74.126058
4493,B U Bhandari,18.682747,74.113803
4494,Enfield Company,18.678515,74.109304
4495,Sanaswadi Nagar Road,18.670935,74.101089
4496,RSB,18.666023,74.09544
4497,Gupta Steel,18.662625,74.091272
4498,Kalyani Forge,18.656931,74.082584
4499,Seco Company,18.653845,74.077793
4500,Wadegaon Phata,18.64424,74.07517
4501,Bafna Industries,18.647414,74.067821
4502,Koregaon Bhima,18.645889,74.059924
4503,Perne Phata,18.641376,74.050805
4504,Walkevasti,18.640867,74.050376
4505,Jagtapvasti,18.630682,74.03924
4506,Tulapur Phata,18.627172,74.034214
4507,Lonikand,18.620656,74.024809
4508,Jagtap Dairy Lonikand,18.6158608,74.0192332
4509,12 Wa Mile,18.608913,74.01542
4510,Rajashri Housing,18.60472,74.01257
4511,Vitthalwadi Nagar Road,18.60188,74.01117
4512,Gadevasti,18.597105,74.003084
4513,Jadhavvasti,18.59205,74.00307
4514,Bakuri Phata,18.589507,73.99731
4515,Kesnand Phata,18.581299,73.985884
4516,Alankar Talkies,18.52686,73.87868
4517,Kasturi Shikshan Sanstha,18.699271,74.136141
4518,Pabalphata,18.696118,74.139197
4519,Wadegaon Phata,18.64989,74.07155
4520,Pabalphata,18.695959,74.138963
4521,Kasturi Shikshan Sanstha,18.698905,74.139532
4522,Mundhwagaon,18.5329883,73.93339
4523,Mundhwagaon Corner,18.5338,73.9296
4524,Diamond Watch Company,18.5338135,73.9235174
4525,Kacharevasti,18.5334545,73.9206814
4526,Tadi Gutta,18.5321,73.9168
4527,Farshi Karkhana,18.5313,73.9146
4528,Pinglevasti,18.5305195,73.9106464
4529,Army College,18.5298144,73.9085866
4530,Anant Talkies,18.5294127,73.902449
4531,Ghorpadi Shala,18.5284,73.9006
4532,Ghorpadi Post,18.5251,73.8947
4533,Mitti Ka Ghar,18.5227741,73.8857829
4534,Khan Road,18.519045,73.8822483
4535,Westend,18.5187,73.8781
4536,GPO,18.5235296,73.8754215
4537,Collector Kacheri,18.5243333,73.8721567
4538,Gadital,18.5271,73.8644
4539,Ma Na Pa,18.5231433,73.854505
4540,Ma Na Pa,18.524748,73.8560103
4541,Kumbharwada,18.5254226,73.8568135
4542,Shivaji Stadium,18.5283,73.8582
4543,Gadital,18.5271699,73.8645319
4544,Ambedkar Bhavan,18.525056,73.8686365
4545,Collector Kacheri,18.5243277,73.8704891
4546,GPO,18.5248199,73.8756379
4547,Westend,18.5187666,73.8784831
4548,Khan Road,18.5181543,73.8803981
4549,Mitti Ka Ghar,18.5191124,73.8822725
4550,Ghorpadi Post,18.5252916,73.8953477
4551,Anant Talkies,18.5293,73.9023
4552,Army College,18.5298,73.9082
4553,Pinglevasti,18.5306,73.9106
4554,Farshi Karkhana,18.531431,73.9145517
4555,Tadi Gutta,18.5322,73.9168
4556,Kacharevasti,18.5335333,73.9206733
4557,Diamond Watch Company,18.5340094,73.9238973
4558,Mundhwagaon Corner,18.5338928,73.9296402
4559,Mundhwagaon,18.5332183,73.932005
4560,Mhada Colony Vimannagar,18.573293,73.911822
4561,Konark Campus,18.570814,73.9112
4562,Gangapuram Mhada,18.567714,73.910939
4563,Konarknagar,18.566456,73.910849
4564,Corporation Bank,18.56207,73.911528
4565,Dattamandir Vimannagar,18.565275,73.914012
4566,Kailas Market,18.567815,73.914777
4567,Bekar Company,18.567276,73.918528
4568,Green Oaks Company,18.564574,73.918214
4569,Vimannagar Corner,18.561537,73.918181
4570,Balgandharv,18.521846,73.847476
4571,Natraj Talkies,18.518237,73.844225
4572,Deccan Gymkhana,18.516977,73.843265
4573,Goodluck Chowk,18.518744,73.841398
4574,Fergusson College,18.522937,73.840956
4575,Police Line,18.52644,73.844321
4576,Vimannagar Corner,18.561783,73.918055
4577,Green Oaks Company,18.564704,73.918117
4578,Bekarnagar,18.567277,73.918477
4579,Kailas Market,18.567976,73.912547
4580,Dattamandir Vimannagar,18.565472,73.914011
4581,Corporation Bank,18.565117,73.911456
4582,Konarknagar,18.566576,73.910901
4583,Konark Campus,18.570636,73.911187
4584,Mhada Colony Vimannagar,18.573205,73.911853
4585,Kendurgaon,18.7827358,74.0411181
4586,Parhadvasti,18.7699299,74.0478514
4587,Karandigaon,18.7290229,74.0619884
4588,Karandigaon Kaman,18.7265809,74.0608826
4589,Panyachi Taki Kendur,18.7272292,74.0563444
4590,Karandi Phata,18.727315,74.05079
4591,Maruti Mandir Vajewadi,18.7260667,74.0491183
4592,Wajewadi Chaufula,18.7157238,74.0466919
4593,Bhosalevasti Nagar Road,18.7111473,74.0458752
4594,Wajewadi Phata,18.7061738,74.0455104
4595,Bhondvevasti Nagar Road,18.6975504,74.0446429
4596,Anand Ashram,18.6819992,74.0422516
4597,Chaudharivasti Nagar Road,18.6798505,74.0419348
4598,Kalukh Shetmala,18.6772798,74.041444
4599,Bhandari Niwas,18.673914,74.0409546
4600,Vadhu Bk,18.6661733,74.0397167
4601,Vishramdham,18.6639118,74.0424118
4602,ZF Steering Company,18.6593274,74.0501647
4603,Industrial Company,18.6551297,74.053402
4604,Fadtarevasti,18.6502961,74.0571015
4605,Koregaon Bhima,18.6459273,74.0598809
4606,Kranti Stambh,18.6462956,74.0569689
4607,Pernevasti,18.6411816,74.0507042
4608,Walkevasti,18.6388507,74.0478558
4609,Mile Dagad Kramank 23 Nagar Road,18.637535,74.0467766
4610,Power House Tulapur,18.6327083,74.0414893
4611,Tulapur Phata,18.6273015,74.0345064
4612,Jagtap Dairy Lonikand,18.6185517,74.0224817
4613,Kadamvasti Lonikand,18.6162052,74.0195618
4614,Vitthalwadi Nagar Road,18.6036683,74.012365
4615,Katkevasti,18.5988864,74.0060708
4616,Jain College,18.591825,73.9987682
4617,Bakuri Phata,18.5895767,73.9974467
4618,Pacharnevasti,18.5858179,73.9938239
4619,Kesnand Phata,18.5819041,73.987473
4620,Wagholi,18.5805416,73.9822259
4621,Satav Highschool,18.580494,73.9774806
4622,Panmala Wagholi,18.5797617,73.975725
4623,Bhadalevasti Nagar Road,18.5776367,73.97054
4624,Sai Satyam Society,18.5744621,73.9595906
4625,Aaple Ghar,18.5680027,73.9489822
4626,Kharadi Bypass,18.5630537,73.9409595
4627,Chandannagar,18.5630176,73.9314602
4628,Tata Guardroom,18.5626971,73.9276298
4629,5 Wa Mile,18.5623137,73.9240647
4630,Vimannagar Corner,18.5619679,73.9225337
4631,Vadgaonsheri Phata,18.5609214,73.9186945
4632,Jakat Naka Ramwadi,18.5570978,73.9087798
4633,Shastrinagar Nagar Road,18.5526187,73.8980648
4634,Wadia Bungalow,18.5498575,73.8937211
4635,Gunjan Corner,18.5457948,73.8890449
4636,Yerawada,18.5450261,73.8854525
4637,Bundgarden,18.5418708,73.885383
4638,Jehangir Hospital,18.5329215,73.8780563
4639,Alankar Talkies,18.528725,73.8762083
4640,Income Tax Office,18.5257562,73.8766696
4641,GPO,18.52342,73.87604
4642,Pune Station,18.5268183,73.87745
4643,Guruprasad Bungalow,18.537172,73.8811626
4644,Bundgarden,18.5406733,73.883435
4645,Yerawada,18.5452232,73.8854015
4646,Gunjan Corner,18.5464613,73.8900359
4647,Wadia Bungalow,18.5495004,73.893028
4648,Shastrinagar Nagar Road,18.5528094,73.8980232
4649,Vadgaonsheri Phata,18.5589023,73.9118947
4650,Vimannagar Corner,18.5606583,73.9170383
4651,5 Wa Mile,18.56254,73.9240553
4652,Tata Guardroom,18.5628713,73.9275681
4653,Kharadi Bypass,18.5634988,73.9339846
4654,Janakbaba Darga,18.56501,73.9433115
4655,Aaple Ghar,18.5681705,73.9488186
4656,Sai Satyam Society,18.5745663,73.9595691
4657,Bhadalevasti Nagar Road,18.57666,73.965675
4658,Panmala Wagholi,18.5781317,73.971345
4659,Satav Highschool,18.5806236,73.9774551
4660,Kesnand Phata,18.5819715,73.987292
4661,Pacharnevasti,18.5850683,73.9925233
4662,Bakuri Phata,18.5896029,73.9972438
4663,Jain College,18.5904573,73.9978133
4664,Jadhavvasti,18.5933383,73.99959
4665,Katkevasti,18.6008268,74.0091659
4666,Vitthalwadi Nagar Road,18.6032538,74.0117156
4667,Kadamvasti Lonikand,18.6111767,74.0160517
4668,Jagtap Dairy Lonikand,18.6156067,74.01916
4669,Lonikand,18.6207275,74.0247473
4670,Tulapur Phata,18.6272333,74.0341367
4671,Power House Tulapur,18.6328049,74.0414276
4672,Mile Dagad Kramank 23 Nagar Road,18.637275,74.04652
4673,Walkevasti,18.639615,74.048435
4674,Pernevasti,18.6412375,74.0506022
4675,Kranti Stambh,18.6438267,74.0540717
4676,Koregaon Bhima,18.6463161,74.0591727
4677,Fadtarevasti,18.6496983,74.057515
4678,Industrial Company,18.65559,74.0530433
4679,ZF Steering Company,18.6596684,74.0498603
4680,Vishramdham,18.66214,74.0471033
4681,Vadhu Bk,18.664999,74.0395393
4682,Bhandari Niwas,18.6738767,74.04088
4683,Kalukh Shetmala,18.6807467,74.0419883
4684,Chaudharivasti Nagar Road,18.6879732,74.0431294
4685,Anand Ashram,18.69335,74.0439867
4686,Bhondvevasti Nagar Road,18.6985489,74.0447555
4687,Wajewadi Phata,18.7058614,74.0454883
4688,Bhosalevasti Nagar Road,18.7121232,74.0459197
4689,Wajewadi Chaufula,18.71582,74.046675
4690,Maruti Mandir Vajewadi,18.7261417,74.0491233
4691,Karandi Phata,18.7275017,74.0554017
4692,Panyachi Taki Kendur,18.7269717,74.0578117
4693,Karandigaon Kaman,18.7265453,74.0608826
4694,Karandigaon,18.7289772,74.0619965
4695,Parhadvasti,18.7699248,74.0477924
4696,Kendurgaon,18.7824683,74.038375
4697,Kharadi Gaon,18.547737,73.946138
4698,Patilvasti,18.549291,73.942527
4699,IT Tower,18.549865,73.94029
4700,Rakshaknagar,18.551529,73.938972
4701,Radison Hotel,18.553146,73.937387
4702,Radison Hotel,18.553038,73.937452
4703,Rakshaknagar,18.551394,73.938858
4704,IT Tower,18.550078,73.939628
4705,Patilvasti,18.549186,73.94285
4706,Kharadi Gaon,18.548867,73.94194
4707,GPO,18.523048,73.876377
4708,Westend,18.518785,73.878403
4709,Bombay Garage,18.513103,73.879897
4710,Juna Pul Gate,18.507808,73.879415
4711,MahatmaGandhi Bas Stand,18.506257,73.882003
4712,Golibar Maidan,18.502116,73.875946
4713,Meera Society,18.501637,73.87061
4714,Swargate,18.498924,73.85855
4715,Swargate,18.49927,73.858114
4716,Meera Society,18.50188,73.8705738
4717,Golibar Maidan,18.502524,73.877153
4718,Juna Pul Gate,18.508629,73.879463
4719,Bombay Garage,18.512925,73.879841
4720,MG Road Pune Camp,18.515696,73.878766
4721,Westend,18.518702,73.878014
4722,Match Well Company,18.549643,73.918525
4723,Sainikwadi,18.553731,73.916493
4724,Vrundavan,18.554609,73.915238
4725,Ma Na Pa,18.522409,73.852186
4726,Vrundavan,18.555223,73.915098
4727,Sainikwadi,18.553666,73.91654
4728,Match Well Company,18.549633,73.918628
4729,Wagholi,18.5805289,73.9822312
4730,Satav Highschool,18.5804978,73.9774967
4731,Panmala Wagholi,18.5794,73.9746667
4732,Bhadalevasti Nagar Road,18.5751633,73.9614067
4733,Sai Satyam Society,18.5734467,73.9574833
4734,Janakbaba Darga,18.5648855,73.9436213
4735,Kharadi Bypass,18.5620883,73.9389633
4736,Rakshaknagar,18.5527083,73.9374933
4737,Thitevasti,18.5451069,73.9358368
4738,Sainathnagar,18.5382576,73.9343636
4739,Vrundawan Society,18.5345358,73.9334267
4740,Mundhwagaon,18.5328261,73.933033
4741,Dhamalevasti Mundhwa,18.5289962,73.9324939
4742,Kirtanebaug,18.5234814,73.9322987
4743,Bapusaheb Magarvasti,18.5179609,73.932861
4744,Mega City,18.5144475,73.9326316
4745,Magarpatta Ma Na Pa Shala,18.5117703,73.9324799
4746,Tilekarvasti,18.5078341,73.9293559
4747,Magarpatta Dawakhana,18.5025812,73.9273884
4748,Hadapsargaon,18.5015774,73.9330553
4749,Hadapsar Gadital,18.5001976,73.9389008
4750,Hadapsargaon,18.5013929,73.93296
4751,Magarpatta Dawakhana,18.502925,73.9273767
4752,Tilekarvasti,18.5079536,73.9292526
4753,Magarpatta Ma Na Pa Shala,18.5117753,73.932335
4754,Mega City,18.5145073,73.9324264
4755,Bapusaheb Magarvasti,18.5179367,73.9327175
4756,Kirtanebaug,18.5235004,73.9321137
4757,Dhamalevasti Mundhwa,18.5289936,73.9324188
4758,Mundhwagaon,18.5328248,73.9328761
4759,Vrundawan Society,18.534615,73.93339
4760,Sainathnagar,18.538269,73.9341664
4761,Thitevasti,18.5449917,73.9356017
4762,Rakshaknagar,18.5527683,73.9372767
4763,Patharevasti,18.5587387,73.9380484
4764,Kharadi Bypass,18.5617117,73.9384783
4765,Janakbaba Darga,18.5649541,73.9433464
4766,Aaple Ghar,18.5681807,73.9488642
4767,Sai Satyam Society,18.5746783,73.9598167
4768,Bhadalevasti Nagar Road,18.5772642,73.9691705
4769,Panmala Wagholi,18.57819,73.97158
4770,Keshavnagar,18.5339584,73.9411163
4771,Keshavnagar Pul,18.5334244,73.9405365
4772,Shindevasti Mundhwa,18.5320885,73.9372598
4773,Mundhwagaon,18.5329698,73.9330451
4774,Mundhwagaon Corner,18.5336647,73.9298533
4775,Diamond Watch Company,18.533919,73.9239663
4776,Tadi Gutta,18.5325794,73.9177704
4777,Farshi Karkhana,18.5312061,73.9142914
4778,Pinglevasti,18.5305901,73.9109802
4779,Army College,18.5296402,73.9079361
4780,Anant Talkies,18.5295931,73.9024641
4781,Ghorpadi Shala,18.5281353,73.9003525
4782,Ghorpadi Post,18.5250893,73.8945999
4783,Khan Road,18.5226832,73.88568
4784,Mitti Ka Ghar,18.5189323,73.8824005
4785,GPO,18.5235176,73.8754883
4786,Collector Kacheri,18.5243533,73.871855
4787,Kumbharwada,18.5246868,73.8587379
4788,Gadital,18.5269537,73.864945
4789,Ambedkar Bhavan,18.5250834,73.8685333
4790,Collector Kacheri,18.5245749,73.871414
4791,GPO,18.5248299,73.8754024
4792,Westend,18.5187588,73.8785193
4793,Mitti Ka Ghar,18.519146,73.8822181
4794,Khan Road,18.5225153,73.8855432
4795,Ghorpadi Post,18.5252012,73.8948735
4796,Ghorpadi Shala,18.5281709,73.9003042
4797,Anant Talkies,18.5295664,73.9024011
4798,Army College,18.5298284,73.9082902
4799,Pinglevasti,18.5305748,73.9105403
4800,Farshi Karkhana,18.5313079,73.9142699
4801,Tadi Gutta,18.5326252,73.9175987
4802,Kacharevasti,18.5335566,73.9205385
4803,Diamond Watch Company,18.5339851,73.9239502
4804,Mundhwagaon Corner,18.533624,73.9301188
4805,Mundhwagaon,18.5329659,73.9336509
4806,Shindevasti Mundhwa,18.5321368,73.9369627
4807,Keshavnagar,18.533685,73.9411133
4808,Keshavnagar,18.5335533,73.94086
4809,Keshavnagar Pul,18.5329467,73.9392867
4810,Shindevasti Mundhwa,18.5321683,73.9374367
4811,Mundhwagaon,18.5328617,73.9334817
4812,Mundhwagaon Corner,18.53376,73.9296409
4813,Diamond Watch Company,18.5337914,73.9232152
4814,Dhole Patil Farm,18.5334817,73.9153117
4815,Gulmohar City,18.5355827,73.911514
4816,Kalyaninagar Pul,18.5389795,73.9040846
4817,Bhairoba Pumping Station,18.5391633,73.901685
4818,Kalpataru Society Koregaonpark,18.5394936,73.89556
4819,Kasturba Gandhi Shala,18.53972,73.890665
4820,Jehangir Hospital,18.531215,73.8761367
4821,Alankar Talkies,18.5287265,73.876161
4822,Income Tax Office,18.525855,73.8766467
4823,GPO,18.5235827,73.8753081
4824,Collector Kacheri,18.5243283,73.8719483
4825,Gadital,18.5272579,73.8641161
4826,Kumbharwada,18.524634,73.8588922
4827,Ma Na Pa,18.5234443,73.8549881
4828,Ma Na Pa,18.5236967,73.8552117
4829,Kumbharwada,18.5246932,73.8588037
4830,Gadital,18.5271266,73.8645493
4831,Ambedkar Bhavan,18.5245758,73.8694618
4832,Collector Kacheri,18.5245232,73.8715564
4833,Sadhu Vaswani Chowk,18.5255033,73.87657
4834,Alankar Talkies,18.5287596,73.8761528
4835,Wadia College,18.5348446,73.8803561
4836,Kasturba Gandhi Shala,18.5397458,73.8916594
4837,Kalpataru Society Koregaonpark,18.5395508,73.8955654
4838,Bhairoba Pumping Station,18.5392317,73.9016717
4839,Kalyaninagar Pul,18.5388298,73.9047293
4840,Gulmohar City,18.5355909,73.9115046
4841,Tadi Gutta,18.5326239,73.9177422
4842,Kacharevasti,18.5335515,73.9206592
4843,Diamond Watch Company,18.5338779,73.9232085
4844,Mundhwagaon Corner,18.5343567,73.92696
4845,Mundhwagaon,18.532885,73.9339167
4846,Shindevasti Mundhwa,18.5322,73.937485
4847,Keshavnagar,18.5336717,73.9410367
4848,Kondhwa Bk,18.4521868,73.8911433
4849,Ramdas Maral,18.4568183,73.8906967
4850,Talab Company,18.4617275,73.89029
4851,Kondhwa Police Station,18.4629298,73.8896461
4852,Chaitanya Vidyalay,18.46908,73.8889333
4853,Kondhwa Kh,18.4730261,73.8891169
4854,Kondhwa Shala,18.4769873,73.8898665
4855,U Co Bank,18.4788517,73.8906152
4856,Kamela,18.4814405,73.8911294
4857,Lullanagar,18.4849209,73.8896355
4858,Netajinagar,18.4882795,73.8930293
4859,Shinde Chhatri,18.4926917,73.8942117
4860,Vanwadi Bazar,18.4964983,73.8948417
4861,Vanwadi Corner,18.499287,73.8946683
4862,Military Hospital Vanawadi,18.5020483,73.8902905
4863,Mahatma Gandhi Stand,18.5049429,73.8824907
4864,Juna Pul Gate,18.5086613,73.8795608
4865,Bombay Garage,18.512913,73.8798706
4866,Westend,18.5187171,73.8780235
4867,Lal Deoul,18.5198483,73.874385
4868,Collector Kacheri,18.5235183,73.8703733
4869,Sasoon Hospital,18.5257517,73.8721367
4870,Pune Station,18.5272867,73.8730233
4871,Pune Station,18.526569,73.8773861
4872,Sadhu Vaswani Chowk,18.5254533,73.8766467
4873,Collector Kacheri,18.5239883,73.8765983
4874,GPO,18.5231083,73.876315
4875,Westend,18.5188291,73.8782949
4876,Bombay Garage,18.5131653,73.8800327
4877,Juna Pul Gate,18.5077638,73.879426
4878,Mahatma Gandhi Stand,18.5065457,73.8820362
4879,Limb Center,18.5040141,73.887677
4880,Military Hospital Vanawadi,18.5018115,73.890772
4881,Vanwadi Corner,18.498391,73.895634
